FA1	S01E14	e43a35338dd8df8333457a56b4dd02391c1c5c80dede70b1bd35698e3231613c	c42b93eeca13af36e3d73625c1dd27a9e12ac3e374842ddc14dd3465d74e5c89	1367888	remote=0636c9e374effb56d44c4e52fe6d329bf730ab10758a08c4f7cc315e2de5e29e
dd2ee772aa1cce932a0269b163574130a55748055f8bc6ebc6676dc3a35bff0c	220012	221432	-0.5371
b9f4737d9759779ee211050efa2afa3c9aeb059ab20f3c5c08ec9831dca3d6df	221972	223132	-0.0045
8cbb34ab2a754361457e547ee16daaa04c67d68f34eb885f346ed5339a93f394	224412	225532	-0.1387
ba6770ba04563c6fcfa2febf5b5d67a6a218eab350937b8345988a830544f994	228092	229392	-0.7325
9a146eecb0381174ac6a226f9feea02d1e837bf53ec08d0207f96d638ea0c99d	230052	233272	-1.5043
07daf53324a7d23de13decc8b1dfff40729442d22e0030df469db67013852018	233552	236392	-0.7056
cd70b2c15b465bff5ab96b4a29a0c7e277f5f02af30db9349f562a876145fbb4	242292	243132	-1.4398
1c3253570061ff35196014c400f2ec47d89f727a4a42a81facf60dd575a2534d	243092	245272	-1.7024
fe528ece987144a8c672ccaa8aa4fa7f95600aa61cc48fe5009d36f3bd005279	245472	245832	-2.0404
e56ec2cd751803fe139ff1283a574a908def1509b517e73e9a70ba941c5e546f	250832	251612	-1.0205
2f01a4bef78bef7c13b18040c2b266ec67fe9bc3c0b180df4cbb63d2dad8626d	-1	-1	-3.2384
da1e1e5e45e24dc76a365d09f06ddff5a9e15254567511008c6ad3a82e803a59	264412	266972	-0.6111
9a61f502fdc15247e8ba7820327c1f5992297ebd53b1b5d4e6ccadedd815d340	267692	271412	-1.9549
6d3994190c98564920034ac53215dd51f8beca317531c2e6b736fbae9645b212	271952	274572	-0.7045
259f4c48c531be70229867b7a139b6e01be7e2f05cd3b3c3de709ff1258831d6	274372	277532	-1.0072
ddf89e58d9c7a76446c1217a6b29b57c1f40f74906b4310d51373de018789195	-1	-1	-2.6237
ea997695ccae82eb1f5eb9389c7c42ca934e69e400d5a632476045ce47f45293	279792	282052	-1.1814
1a29918072e22b6a26a4f691e85759b2ebb9a8121148bb3e7c10c66b82824098	281892	288512	-1.4552
0639e37069965ddfb74e47688f5ffd656d59e3007bb81948cb8d483aa820238c	289492	291152	-0.6201
d7fbdc6365ff0bcb55945dfe70a164b4e4cbf985639269c46afe43b6aebda9c6	295372	298192	-2.467
36f9811a8253110b4bf21ab596884a402bb4a1fb30113489eb7ead5188c94264	300992	304072	-0.4462
4865a4c7ce63526e44290e0936b7763b77aaedde879de3ca2e861124a3de145b	304312	306372	-0.6188
14eaae09890e28fef15c89d7967d1d6fd84f182f88257b6e1a763aaab60032b5	306492	309093	-0.1258
69a6d316cb48986fd9d698f8404d00e417ff3591768a02b92d1144805e79cc0e	310672	312832	-1.4393
cddd7f69be2101336fd484a0b4d68af7a484098c16a23be3d01b8b4b27b96d9a	315592	319152	-0.3996
10904fe64fe2873fbe81699ebf0a0d6489aa153ac5f4b748bbfda9252a26017d	319872	321712	-0.9774
c329210de839ef8f3264c0fe9d5705d430aaa465478a94551928d1dbb8210992	322952	325452	-0.7806
f2cdbb2e28b3273d26864a49aeb7cbad567a9a9f47b45ebb6fc6b1ece4a2c3d0	327232	330512	-0.1555
b8be9c6fd7aae57b45082887dc7d8c2e476e49bfdc5e54414dda5d1fa5d9d724	330932	333432	-0.6284
5f4336f96426de5e4e1b4ba28fbedc8b9438ab3b59dde4196219790c0a92ae50	333952	336532	-0.3742
7170377843d69f3d3335a31c49d014bd110db3417100363973854a427c66f614	340552	341752	-0.0675
4da5bbeac3d3653fddf0cbde976f39ee8e418d5e49ccd0d718bb2170e38333af	344512	347712	-0.133
c9c6df0fde40198aa840ac754faccb11481e1d56dae0b90c0d023b5f35befbaf	350072	352093	-1.6889
e3fd355e2325e1dc94285ffcdde6b4f937818bbdca603bf2708570fd3c6617ff	352152	354152	-0.1001
7131436fb6dd038ef9b9b99c6e372a81bb781cbcdd0356182178469d2d48e2fd	357312	360093	-1.0264
9bb46ee8b44c500a31c8d14f1f4afb5be47b00a09c7399f246dc6157a67d4ef1	362172	362632	-1.4418
15750a183c0064a071d49460e1f489dd75001a56d59e2a2e379c5c7c2ae238ef	364252	367072	-0.3032
8512634845e48e5e31f1c25fc5b47571d23553f95b965eba9127d6d207404070	367132	368872	-0.0606
4ab01610c31fed7a312cfd0fc8f39ca55b3d7bdbb3a81659c856d70be12458a6	369452	371712	-0.8709
ab1ff21b4f9dba5916b28457fba4e252575e7913acbb9a0a353ca0822141043d	371792	375332	-0.2822
fac3e738895440bd392d82e8c6ceb9ce4576ddf9f7e21c826c2f8e1cc51a6bb4	378732	379052	-0.0176
572e1c7f1687cd374ede6430c65ed223aeafaa2ecccbd91242461024fe224c2b	379172	383512	-0.1681
7a7653b57fc25e2a32d8ad71c7cf3a3ed91e2fbe271bf42dadae2a25a1a1b4c3	386632	387912	-1.1752
205e0f38ff34b4f53820c88a638034bef0e79465a550c750a011cfae740e664a	-1	-1	-3.1495
f43feaf9b495e16296dc1dbf60c753353537e4e053609bb81b15174cfb44d797	398112	398692	-1.296
74a831b930f7140e0ebe4ec604a44e89559f292aa9e9e25782750d88449bd048	399912	403552	-1.0705
f1d22e157959f718cd934c0b4cce6698f957d5f93f978d72a14c34c77022f5df	-1	-1	-3.1742
21c156c5d20dc1072d2ef89517427b04eae728864b4207026478370b927be549	409632	412212	-1.3213
0c772f587392b568e03773c39e2eeeb69c0953a67d8cba2d6ae80a2fe306efcd	418892	422992	-0.9741
c525ae5baa7f7623eddb35e3198d9f639c6b3a8623e7ce47eb2072e8c6cf87ae	422852	426052	-0.0847
4907f5b4fd925dd40030e14a290ae4f5e99bd96a931d794a9665cd1b449964fe	-1	-1	-3.2348
92e11c3902369a2d3f6861a98a09a9cd58a28930fc6ac55cf28812187b9dee6e	430132	434172	-0.1852
d226ff9ed715b831869c83435ba3c947d063d5c7a18cb144f7537a2254255966	433992	436712	-0.3802
55d3bb52994cc9fcd1d78ac3d6d2700488cc65b7670547cfa98749a7c8df6406	440252	441232	-1.0256
541139a3876f6e511f123bd0f17347c237d105a71ca3aec35fc952e566d33489	442992	444412	-1.6221
1732adfa1644ca0a4fda3b163fb59cd68f27fada329725338e750db2fb8b3135	447352	450072	-2.2977
a4f1b74fc281eb265e7e5dc73c388305e77648d0082fd3c24868a3c22f99f57b	456612	459252	-0.7904
24ce464484edbb594a96085e2d03cb3f6cebe377075272da363c161e19c315de	460872	462412	-0.0764
aaf193c2613b596a9c9403eabe611862459f64dbc4ade8b4f96869eff111d368	464072	467572	-0.688
f09f559f9d4264102a1d727764e6f55ae1e3d37daf306f6d38d798979427d372	468232	469972	-1.4956
db04b6272a0a7a9e4cd5bb221a9900fee3f2cd3fe0022d0d65056f8a0a7e4cf8	471452	473153	-1.0658
0113b63c0dd742954ad6606d2dfa63df73cd59021eb8c6421a98d7c06f71082b	473992	477752	-0.5026
5da108f2d8f3b8d251adfcd45c237f1e9c00c0cf120e2cbd0d11aa7b5421131e	479552	481252	-2.4452
a036ba4aee64ce9d0af3d022eb21a230bb141a02da1793d95b6199b85e8ca036	482012	485712	-1.1416
cfc11d873c41344a7f3f97dd66be58941d650726c0b8c150f7b7dccd7b27a491	487192	487912	-0.6082
bc1e9999ac3e94f8890ef453847c6448e79048b820401fb45175c19f4b547fb4	490452	493732	-0.3903
e547f3f74bdadc7e83f77b4fb70eec9a59424ef8d7f3418378612d16552f0444	494272	495792	-0.036
12f15883ca379f42136ce76ceac07fbedcb4a0a2c3084e8280ab29825c2bf035	-1	-1	-3.3927
c7dff6ae685c8f925449bf442b1d2035211ae287ec4e8b4b84f7b459e2345d6c	502352	504432	-0.3005
